P_TOTAL,POB0_4,POB18_,PNACOENT,GRADOESCO,PCASADA12_,P_1SM,P1_2SM,P2_5SM,P6_10SM,P10_SM,T_VIVHAB,VIVPARHAB,PRO_OCVP,PRO_OVP,VP_TV,TOTHOG
16.0,2.0,8.0,6.0,3.0,8.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,1.14,4.0,3.0,4.0
181.0,22.0,77.0,64.0,4.0,67.0,7.0,2.0,2.0,0.0,0.0,33.0,33.0,3.93,5.48,9.0,33.0
452.0,63.0,250.0,149.0,6.0,192.0,30.0,28.0,9.0,6.0,1.0,107.0,107.0,1.69,4.22,76.0,108.0
149.0,16.0,60.0,54.0,4.0,52.0,4.0,1.0,0.0,0.0,0.0,26.0,26.0,4.97,5.73,12.0,29.0
298.0,44.0,133.0,148.0,4.0,90.0,13.0,9.0,0.0,0.0,0.0,52.0,52.0,3.84,5.73,13.0,55.0
248.0,42.0,104.0,125.0,3.0,93.0,13.0,8.0,1.0,0.0,0.0,44.0,44.0,3.82,5.64,5.0,46.0
430.0,58.0,203.0,178.0,4.0,152.0,26.0,40.0,2.0,2.0,0.0,87.0,87.0,2.49,4.94,48.0,87.0
466.0,57.0,237.0,200.0,5.0,193.0,32.0,2.0,4.0,1.0,0.0,110.0,110.0,2.52,4.24,67.0,110.0
239.0,25.0,111.0,90.0,4.0,94.0,24.0,5.0,0.0,0.0,0.0,47.0,47.0,2.76,5.09,6.0,52.0
233.0,34.0,92.0,143.0,3.0,84.0,46.0,2.0,0.0,1.0,0.0,49.0,49.0,2.88,4.76,7.0,49.0
58.0,6.0,26.0,22.0,3.0,22.0,6.0,3.0,0.0,0.0,0.0,9.0,9.0,2.15,6.44,1.0,9.0
204.0,31.0,85.0,83.0,3.0,74.0,54.0,1.0,0.0,0.0,0.0,41.0,41.0,3.36,4.98,1.0,41.0
513.0,96.0,210.0,165.0,4.0,169.0,24.0,7.0,1.0,0.0,0.0,84.0,84.0,3.89,6.11,41.0,88.0
12.0,4.0,7.0,6.0,3.0,8.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,1.5,3.0,0.0,4.0
189.0,15.0,86.0,47.0,5.0,72.0,29.0,7.0,1.0,1.0,0.0,33.0,33.0,3.07,5.73,17.0,34.0
842.0,105.0,428.0,263.0,4.0,325.0,51.0,35.0,13.0,2.0,2.0,200.0,200.0,3.57,4.21,110.0,204.0
448.0,113.0,174.0,253.0,3.0,148.0,101.0,7.0,3.0,0.0,0.0,73.0,73.0,3.78,6.14,3.0,75.0
997.0,122.0,502.0,316.0,5.0,381.0,58.0,36.0,19.0,7.0,2.0,216.0,216.0,2.27,4.62,141.0,218.0
552.0,58.0,282.0,189.0,5.0,197.0,81.0,18.0,5.0,8.0,0.0,126.0,126.0,1.59,4.38,79.0,127.0
61.0,11.0,24.0,25.0,4.0,22.0,3.0,2.0,1.0,0.0,0.0,10.0,9.0,4.38,6.33,2.0,9.0
163.0,29.0,71.0,127.0,4.0,64.0,37.0,2.0,0.0,0.0,0.0,35.0,35.0,4.29,4.66,1.0,36.0
426.0,73.0,171.0,176.0,4.0,161.0,17.0,2.0,1.0,0.0,0.0,88.0,88.0,4.06,4.84,8.0,90.0
7.0,0.0,6.0,4.0,2.0,6.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,1.17,2.33,1.0,3.0
14.0,1.0,9.0,5.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.57,4.67,1.0,3.0
640.0,84.0,278.0,196.0,4.0,237.0,15.0,8.0,3.0,0.0,0.0,117.0,117.0,3.48,5.47,34.0,117.0
269.0,39.0,114.0,118.0,4.0,97.0,25.0,4.0,1.0,1.0,0.0,56.0,56.0,2.86,4.8,22.0,56.0
21.0,5.0,12.0,6.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,3.5,3.5,0.0,6.0
495.0,49.0,269.0,217.0,5.0,201.0,32.0,25.0,5.0,3.0,2.0,120.0,120.0,1.65,4.13,93.0,120.0
53.0,8.0,23.0,42.0,2.0,16.0,10.0,3.0,0.0,0.0,0.0,10.0,10.0,3.73,5.3,0.0,10.0
18.0,4.0,9.0,11.0,3.0,8.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,2.25,4.5,0.0,4.0
115.0,22.0,47.0,51.0,3.0,41.0,14.0,6.0,1.0,0.0,1.0,20.0,20.0,3.09,5.75,2.0,22.0
700.0,88.0,310.0,255.0,4.0,240.0,65.0,25.0,6.0,0.0,0.0,117.0,117.0,2.8,5.98,57.0,124.0
258.0,57.0,100.0,67.0,4.0,86.0,5.0,1.0,0.0,0.0,0.0,48.0,48.0,2.93,5.38,3.0,48.0
365.0,44.0,188.0,134.0,5.0,145.0,53.0,29.0,11.0,6.0,1.0,78.0,78.0,1.92,4.68,58.0,82.0
26.0,3.0,13.0,4.0,4.0,10.0,4.0,1.0,0.0,0.0,0.0,7.0,7.0,2.17,3.71,1.0,8.0
471.0,60.0,242.0,164.0,5.0,189.0,24.0,18.0,13.0,3.0,1.0,110.0,110.0,1.78,4.28,71.0,113.0
593.0,61.0,354.0,127.0,5.0,257.0,53.0,53.0,8.0,1.0,2.0,134.0,134.0,3.01,4.43,92.0,134.0
61.0,10.0,26.0,35.0,3.0,22.0,15.0,0.0,0.0,0.0,0.0,14.0,14.0,3.4,4.36,5.0,14.0
13.0,3.0,9.0,8.0,4.0,8.0,5.0,0.0,0.0,0.0,0.0,3.0,3.0,2.17,4.33,0.0,3.0
19.0,2.0,8.0,8.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.73,6.33,0.0,3.0
53.0,10.0,23.0,24.0,3.0,16.0,16.0,0.0,0.0,0.0,0.0,11.0,11.0,4.08,4.82,2.0,11.0
73.0,12.0,40.0,46.0,3.0,32.0,21.0,3.0,0.0,0.0,0.0,18.0,17.0,3.0,4.06,0.0,20.0
12.0,1.0,8.0,4.0,5.0,6.0,3.0,2.0,0.0,0.0,0.0,3.0,3.0,2.4,4.0,2.0,4.0
198.0,43.0,81.0,60.0,3.0,75.0,37.0,3.0,0.0,0.0,1.0,39.0,39.0,3.41,5.08,2.0,40.0
269.0,53.0,106.0,141.0,3.0,88.0,49.0,4.0,3.0,1.0,0.0,50.0,49.0,4.34,5.41,5.0,49.0
23.0,6.0,9.0,5.0,5.0,8.0,5.0,0.0,1.0,0.0,0.0,4.0,4.0,4.6,5.75,1.0,4.0
380.0,66.0,153.0,155.0,3.0,148.0,34.0,13.0,4.0,0.0,1.0,72.0,72.0,3.66,5.28,7.0,72.0
80.0,15.0,36.0,20.0,3.0,28.0,0.0,2.0,0.0,0.0,0.0,14.0,14.0,2.35,5.71,2.0,16.0
18.0,5.0,7.0,8.0,3.0,6.0,4.0,0.0,0.0,0.0,0.0,3.0,3.0,6.0,6.0,0.0,3.0
213.0,38.0,87.0,66.0,3.0,71.0,6.0,4.0,0.0,0.0,0.0,34.0,34.0,4.85,6.26,5.0,34.0
102.0,20.0,46.0,64.0,3.0,42.0,14.0,1.0,2.0,0.0,0.0,24.0,24.0,3.78,4.25,1.0,24.0
225.0,36.0,94.0,167.0,4.0,82.0,9.0,1.0,0.0,0.0,0.0,42.0,42.0,3.81,5.36,11.0,43.0
28.0,6.0,14.0,7.0,3.0,10.0,0.0,5.0,0.0,0.0,0.0,5.0,5.0,3.5,5.6,0.0,5.0
19.0,3.0,10.0,15.0,3.0,9.0,4.0,0.0,0.0,0.0,0.0,3.0,3.0,2.11,6.33,1.0,3.0
185.0,28.0,87.0,104.0,3.0,65.0,46.0,0.0,1.0,0.0,0.0,37.0,37.0,3.7,5.0,1.0,37.0
112.0,16.0,46.0,52.0,5.0,35.0,5.0,2.0,0.0,0.0,0.0,18.0,18.0,3.03,6.22,7.0,18.0
85.0,16.0,39.0,43.0,3.0,35.0,19.0,2.0,0.0,0.0,0.0,19.0,19.0,3.4,4.47,0.0,21.0
103.0,21.0,41.0,46.0,3.0,36.0,8.0,1.0,0.0,0.0,0.0,17.0,17.0,4.9,6.06,3.0,18.0
627.0,80.0,309.0,281.0,5.0,234.0,19.0,53.0,16.0,10.0,1.0,133.0,132.0,1.62,4.72,92.0,135.0
364.0,43.0,171.0,125.0,5.0,127.0,43.0,20.0,3.0,3.0,0.0,77.0,77.0,2.56,4.73,44.0,80.0
90.0,17.0,41.0,48.0,6.0,33.0,4.0,5.0,0.0,1.0,0.0,23.0,22.0,2.53,3.91,3.0,22.0
230.0,22.0,113.0,118.0,4.0,92.0,27.0,11.0,3.0,0.0,0.0,48.0,48.0,2.05,4.79,13.0,51.0
235.0,25.0,114.0,74.0,5.0,76.0,35.0,10.0,1.0,0.0,0.0,42.0,42.0,2.76,5.6,30.0,43.0
13.0,3.0,5.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.17,4.33,0.0,3.0
27.0,8.0,9.0,8.0,3.0,9.0,0.0,2.0,0.0,0.0,0.0,5.0,5.0,2.7,5.4,0.0,5.0
56.0,5.0,23.0,22.0,2.0,18.0,13.0,0.0,0.0,0.0,0.0,8.0,8.0,6.86,7.0,0.0,8.0
222.0,42.0,103.0,154.0,3.0,85.0,68.0,1.0,0.0,0.0,0.0,49.0,49.0,3.82,4.53,0.0,50.0
22.0,4.0,12.0,15.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,7.33,7.33,0.0,3.0
10.0,3.0,6.0,6.0,2.0,6.0,4.0,0.0,0.0,0.0,0.0,3.0,3.0,3.33,3.33,0.0,3.0
5.0,0.0,4.0,4.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,3.0,3.0,0.63,1.67,0.0,3.0
70.0,9.0,26.0,29.0,3.0,24.0,14.0,0.0,0.0,0.0,0.0,11.0,11.0,3.71,6.36,0.0,11.0
10.0,3.0,5.0,8.0,3.0,6.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,3.33,3.33,2.0,3.0
21.0,4.0,7.0,15.0,3.0,6.0,4.0,0.0,0.0,0.0,0.0,3.0,3.0,5.25,7.0,0.0,3.0
22.0,4.0,10.0,9.0,4.0,10.0,2.0,2.0,1.0,0.0,0.0,6.0,6.0,2.75,3.67,0.0,6.0
108159.0,14011.0,63063.0,26413.0,8.0,45278.0,918.0,12032.0,23099.0,3341.0,1792.0,25079.0,24632.0,1.66,4.3,23170.0,25263.0
226.0,32.0,143.0,12.0,6.0,108.0,2.0,20.0,49.0,3.0,1.0,56.0,56.0,1.4,4.04,50.0,56.0
85.0,9.0,47.0,1.0,6.0,37.0,1.0,10.0,12.0,2.0,0.0,19.0,19.0,2.5,4.47,19.0,19.0
18.0,4.0,8.0,0.0,3.0,7.0,0.0,5.0,0.0,0.0,0.0,6.0,5.0,0.88,2.8,0.0,5.0
17.0,0.0,9.0,4.0,5.0,8.0,2.0,0.0,3.0,0.0,0.0,4.0,4.0,1.0,4.25,0.0,4.0
43.0,4.0,21.0,5.0,6.0,17.0,0.0,5.0,4.0,2.0,0.0,11.0,10.0,1.15,3.9,1.0,10.0
13.0,1.0,7.0,0.0,3.0,5.0,0.0,4.0,0.0,0.0,0.0,5.0,4.0,0.9,2.25,0.0,4.0
8.0,3.0,4.0,0.0,3.0,5.0,0.0,1.0,2.0,0.0,0.0,3.0,3.0,2.0,2.67,0.0,3.0
283.0,44.0,155.0,6.0,5.0,112.0,4.0,30.0,57.0,6.0,0.0,62.0,62.0,2.14,4.56,60.0,63.0
16.0,2.0,4.0,0.0,3.0,6.0,0.0,1.0,2.0,0.0,0.0,3.0,3.0,4.0,5.33,0.0,3.0
22.0,7.0,12.0,0.0,7.0,12.0,0.0,0.0,9.0,1.0,0.0,5.0,5.0,2.0,4.4,5.0,5.0
12.0,1.0,9.0,12.0,7.0,7.0,0.0,0.0,2.0,2.0,2.0,5.0,5.0,1.0,2.4,3.0,5.0
16.0,2.0,10.0,2.0,3.0,10.0,0.0,3.0,3.0,0.0,0.0,4.0,4.0,2.29,4.0,3.0,4.0
4.0,,,,,,,,,,,1.0,,,,,
10.0,0.0,7.0,0.0,4.0,3.0,1.0,0.0,0.0,2.0,0.0,3.0,3.0,2.33,3.33,1.0,3.0
11.0,1.0,7.0,5.0,5.0,4.0,0.0,1.0,3.0,0.0,0.0,3.0,3.0,0.79,3.67,1.0,3.0
1466.0,182.0,882.0,73.0,6.0,631.0,24.0,171.0,244.0,28.0,7.0,388.0,388.0,1.6,3.78,362.0,392.0
177.0,27.0,86.0,25.0,6.0,76.0,1.0,15.0,25.0,3.0,0.0,42.0,42.0,2.3,4.21,37.0,42.0
35.0,5.0,13.0,3.0,4.0,10.0,0.0,7.0,3.0,0.0,0.0,6.0,6.0,4.17,5.83,2.0,6.0
408.0,40.0,253.0,12.0,5.0,181.0,12.0,71.0,12.0,1.0,0.0,89.0,89.0,2.04,4.58,61.0,90.0
69.0,0.0,9.0,0.0,3.0,8.0,2.0,1.0,0.0,0.0,0.0,18.0,4.0,1.3,3.25,2.0,4.0
51.0,3.0,20.0,0.0,5.0,12.0,1.0,3.0,2.0,0.0,0.0,8.0,7.0,3.36,6.71,3.0,7.0
69.0,6.0,28.0,3.0,4.0,23.0,2.0,8.0,3.0,0.0,0.0,13.0,11.0,3.21,5.55,6.0,11.0
258.0,17.0,154.0,5.0,4.0,107.0,11.0,40.0,3.0,1.0,0.0,55.0,55.0,2.48,4.69,37.0,60.0
409.0,37.0,269.0,15.0,5.0,205.0,12.0,46.0,27.0,4.0,1.0,105.0,105.0,2.02,3.9,79.0,106.0
432.0,42.0,241.0,6.0,5.0,191.0,7.0,32.0,60.0,1.0,0.0,107.0,104.0,1.75,4.04,60.0,104.0
35.0,7.0,16.0,0.0,4.0,14.0,2.0,3.0,2.0,0.0,0.0,7.0,7.0,3.18,5.0,1.0,7.0
1304.0,156.0,702.0,39.0,5.0,542.0,27.0,173.0,41.0,0.0,0.0,298.0,296.0,2.1,4.38,213.0,298.0
260.0,20.0,164.0,20.0,6.0,98.0,8.0,37.0,19.0,3.0,0.0,73.0,69.0,1.38,3.54,47.0,69.0
238.0,27.0,138.0,8.0,5.0,109.0,8.0,16.0,9.0,1.0,0.0,55.0,55.0,1.91,4.33,25.0,55.0
88.0,5.0,40.0,17.0,4.0,34.0,5.0,2.0,6.0,1.0,0.0,20.0,19.0,3.5,4.42,7.0,19.0
9.0,3.0,5.0,0.0,5.0,6.0,0.0,5.0,0.0,0.0,0.0,3.0,3.0,2.25,3.0,1.0,3.0
110.0,9.0,60.0,3.0,4.0,40.0,4.0,9.0,7.0,1.0,0.0,26.0,25.0,2.94,4.24,12.0,25.0
16.0,0.0,9.0,2.0,2.0,6.0,0.0,6.0,0.0,0.0,0.0,8.0,7.0,0.92,1.71,1.0,7.0
30.0,2.0,17.0,0.0,5.0,10.0,0.0,3.0,2.0,0.0,0.0,6.0,6.0,1.76,5.0,6.0,6.0
2125.0,253.0,1197.0,144.0,6.0,867.0,51.0,313.0,194.0,5.0,1.0,490.0,482.0,1.85,4.34,275.0,487.0
22.0,3.0,14.0,10.0,4.0,9.0,1.0,2.0,0.0,0.0,0.0,5.0,5.0,3.14,4.4,0.0,5.0
28.0,1.0,15.0,0.0,5.0,8.0,0.0,5.0,1.0,0.0,0.0,7.0,6.0,2.4,4.0,3.0,6.0
23.0,1.0,12.0,1.0,7.0,10.0,0.0,3.0,3.0,0.0,0.0,5.0,5.0,2.3,4.6,3.0,5.0
441.0,50.0,261.0,33.0,6.0,207.0,5.0,96.0,18.0,0.0,4.0,111.0,110.0,1.92,3.97,94.0,110.0
119.0,14.0,64.0,5.0,5.0,55.0,1.0,11.0,3.0,0.0,0.0,28.0,26.0,1.76,4.27,16.0,26.0
286.0,34.0,169.0,7.0,5.0,130.0,1.0,37.0,23.0,3.0,0.0,65.0,64.0,2.06,4.41,38.0,64.0
37.0,3.0,25.0,1.0,5.0,21.0,3.0,5.0,3.0,0.0,0.0,10.0,10.0,1.54,3.7,8.0,10.0
18.0,3.0,9.0,0.0,5.0,8.0,0.0,2.0,0.0,0.0,0.0,4.0,4.0,3.6,4.5,0.0,4.0
12.0,0.0,8.0,2.0,3.0,6.0,0.0,4.0,0.0,0.0,0.0,3.0,3.0,4.0,4.0,3.0,3.0
29.0,2.0,18.0,1.0,5.0,13.0,1.0,4.0,1.0,0.0,0.0,7.0,6.0,1.92,4.17,3.0,6.0
19.0,0.0,8.0,1.0,4.0,4.0,0.0,2.0,0.0,1.0,0.0,3.0,3.0,3.17,6.33,0.0,3.0
37.0,0.0,12.0,2.0,2.0,4.0,0.0,5.0,1.0,0.0,0.0,9.0,3.0,3.33,4.33,2.0,3.0
8.0,0.0,4.0,1.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,1.33,2.0,0.0,2.0
385.0,36.0,239.0,15.0,5.0,171.0,3.0,36.0,28.0,1.0,0.0,97.0,97.0,1.79,3.97,74.0,101.0
17.0,1.0,10.0,0.0,7.0,6.0,2.0,2.0,0.0,0.0,0.0,5.0,5.0,1.89,3.4,3.0,5.0
28.0,8.0,12.0,2.0,5.0,12.0,0.0,5.0,1.0,0.0,0.0,5.0,5.0,2.55,5.6,4.0,5.0
16.0,2.0,8.0,0.0,4.0,4.0,0.0,5.0,0.0,0.0,0.0,4.0,3.0,1.5,4.0,3.0,3.0
9.0,1.0,6.0,0.0,2.0,4.0,0.0,2.0,0.0,0.0,0.0,3.0,3.0,2.33,3.0,3.0,3.0
69.0,3.0,36.0,32.0,12.0,22.0,1.0,4.0,2.0,2.0,9.0,19.0,16.0,0.73,3.56,15.0,16.0
16.0,1.0,11.0,0.0,6.0,6.0,0.0,2.0,2.0,0.0,0.0,3.0,3.0,1.86,5.33,0.0,3.0
16.0,2.0,8.0,0.0,7.0,8.0,0.0,2.0,0.0,2.0,0.0,4.0,3.0,2.4,4.0,3.0,3.0
10.0,0.0,6.0,1.0,8.0,4.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,0.75,3.0,2.0,2.0
13.0,5.0,6.0,0.0,8.0,6.0,0.0,4.0,0.0,0.0,0.0,3.0,3.0,1.63,4.33,2.0,3.0
11.0,1.0,7.0,1.0,6.0,6.0,2.0,2.0,0.0,0.0,0.0,3.0,3.0,1.83,3.67,2.0,3.0
14.0,1.0,6.0,0.0,5.0,4.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,1.67,3.33,2.0,3.0
14.0,3.0,8.0,1.0,5.0,8.0,0.0,3.0,0.0,0.0,0.0,4.0,4.0,2.8,3.5,2.0,4.0
163.0,19.0,91.0,50.0,5.0,70.0,4.0,24.0,25.0,1.0,1.0,36.0,35.0,2.84,4.54,19.0,36.0
34.0,3.0,19.0,6.0,7.0,18.0,0.0,3.0,8.0,0.0,0.0,9.0,9.0,1.48,3.78,8.0,9.0
42.0,7.0,21.0,4.0,8.0,21.0,1.0,5.0,7.0,2.0,0.0,11.0,10.0,1.65,3.8,10.0,10.0
18.0,2.0,12.0,2.0,14.0,10.0,0.0,0.0,1.0,5.0,3.0,5.0,5.0,0.67,3.6,5.0,5.0
11.0,0.0,8.0,1.0,9.0,4.0,1.0,0.0,2.0,0.0,0.0,3.0,3.0,0.85,3.67,3.0,3.0
16.0,1.0,10.0,1.0,1.0,4.0,2.0,2.0,0.0,0.0,0.0,8.0,7.0,1.5,1.71,1.0,7.0
5.0,1.0,4.0,2.0,7.0,4.0,0.0,2.0,0.0,0.0,0.0,3.0,3.0,1.25,1.67,0.0,3.0
38.0,1.0,25.0,13.0,5.0,15.0,1.0,8.0,0.0,0.0,0.0,14.0,12.0,1.35,2.5,6.0,12.0
15.0,0.0,10.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,7.0,7.0,1.0,2.14,3.0,7.0
25.0,1.0,20.0,2.0,3.0,14.0,1.0,1.0,0.0,0.0,0.0,8.0,7.0,1.31,3.0,4.0,7.0
129.0,10.0,69.0,2.0,5.0,54.0,1.0,19.0,3.0,0.0,0.0,33.0,32.0,1.64,3.91,18.0,32.0
5.0,0.0,5.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,1.0,1.25,0.0,4.0
230.0,28.0,129.0,1.0,4.0,102.0,4.0,12.0,10.0,3.0,1.0,54.0,54.0,2.02,4.26,28.0,54.0
168.0,15.0,90.0,4.0,6.0,71.0,2.0,12.0,14.0,0.0,1.0,39.0,38.0,2.56,4.32,22.0,39.0
13.0,3.0,5.0,0.0,7.0,6.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0,3.25,4.33,2.0,3.0
83.0,2.0,49.0,10.0,5.0,34.0,3.0,5.0,3.0,0.0,0.0,24.0,24.0,1.89,3.46,15.0,24.0
178.0,19.0,99.0,6.0,5.0,73.0,5.0,15.0,9.0,2.0,1.0,47.0,47.0,1.91,3.79,31.0,47.0
74.0,5.0,36.0,0.0,5.0,22.0,4.0,3.0,3.0,0.0,0.0,15.0,14.0,2.8,5.0,0.0,14.0
17.0,0.0,12.0,0.0,2.0,4.0,0.0,6.0,0.0,0.0,0.0,5.0,4.0,1.63,3.25,3.0,4.0
28.0,1.0,21.0,0.0,4.0,14.0,1.0,1.0,1.0,0.0,0.0,7.0,7.0,2.8,4.0,0.0,7.0
5.0,1.0,4.0,1.0,6.0,4.0,0.0,2.0,1.0,0.0,0.0,3.0,3.0,1.25,1.67,1.0,3.0
25.0,2.0,18.0,0.0,5.0,13.0,2.0,6.0,1.0,0.0,0.0,9.0,9.0,1.56,2.78,4.0,9.0
146.0,18.0,84.0,2.0,5.0,68.0,2.0,20.0,10.0,0.0,1.0,30.0,30.0,2.61,4.87,23.0,30.0
410.0,30.0,255.0,1.0,6.0,179.0,28.0,16.0,9.0,0.0,0.0,103.0,103.0,2.46,3.98,21.0,103.0
7.0,0.0,3.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.5,1.5,1.0,2.0
40.0,6.0,22.0,3.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,2.35,5.71,3.0,7.0
34.0,4.0,19.0,0.0,5.0,12.0,0.0,5.0,4.0,0.0,0.0,7.0,7.0,2.13,4.86,6.0,7.0
11.0,0.0,7.0,0.0,4.0,6.0,0.0,0.0,1.0,0.0,0.0,5.0,4.0,1.75,1.75,0.0,4.0
191.0,24.0,112.0,11.0,6.0,87.0,8.0,26.0,22.0,4.0,1.0,42.0,41.0,2.15,4.56,34.0,47.0
130.0,7.0,77.0,29.0,5.0,48.0,2.0,7.0,4.0,0.0,0.0,32.0,28.0,1.2,4.07,20.0,29.0
8907.0,993.0,5086.0,514.0,8.0,3588.0,276.0,1095.0,815.0,254.0,85.0,2265.0,2243.0,1.41,3.94,2112.0,2266.0
111.0,12.0,55.0,7.0,6.0,42.0,9.0,20.0,1.0,0.0,1.0,24.0,22.0,1.51,4.68,1.0,22.0
187.0,25.0,85.0,3.0,5.0,67.0,8.0,16.0,18.0,9.0,0.0,38.0,37.0,3.19,4.95,0.0,37.0
194.0,16.0,116.0,1.0,5.0,84.0,22.0,8.0,1.0,0.0,0.0,49.0,48.0,2.11,3.96,21.0,48.0
167.0,20.0,92.0,2.0,6.0,64.0,9.0,12.0,16.0,0.0,0.0,43.0,41.0,1.79,3.88,23.0,41.0
53.0,6.0,28.0,1.0,4.0,20.0,4.0,6.0,5.0,0.0,0.0,14.0,13.0,2.04,3.77,10.0,13.0
83.0,9.0,39.0,0.0,4.0,30.0,5.0,9.0,5.0,0.0,0.0,15.0,15.0,4.61,5.53,0.0,15.0
18.0,2.0,10.0,0.0,4.0,9.0,0.0,2.0,4.0,1.0,0.0,5.0,4.0,3.5,3.5,0.0,4.0
248.0,26.0,149.0,21.0,6.0,102.0,12.0,24.0,13.0,1.0,0.0,58.0,58.0,1.61,4.28,53.0,58.0
4.0,0.0,4.0,0.0,7.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0,3.0,1.33,1.33,0.0,3.0
17.0,2.0,11.0,0.0,3.0,8.0,4.0,2.0,0.0,0.0,0.0,3.0,3.0,2.43,5.67,0.0,3.0
19.0,1.0,11.0,5.0,12.0,10.0,0.0,1.0,2.0,2.0,1.0,5.0,5.0,0.68,3.8,5.0,5.0
10.0,0.0,5.0,2.0,1.0,5.0,0.0,2.0,1.0,0.0,0.0,4.0,3.0,2.0,2.0,1.0,3.0
11.0,0.0,9.0,0.0,5.0,6.0,1.0,0.0,1.0,1.0,0.0,3.0,3.0,2.2,3.67,0.0,3.0
237.0,38.0,116.0,5.0,5.0,97.0,4.0,22.0,30.0,2.0,1.0,43.0,43.0,3.13,5.51,13.0,43.0
17.0,3.0,13.0,5.0,2.0,11.0,0.0,4.0,6.0,2.0,0.0,7.0,2.0,3.0,3.0,0.0,7.0
10.0,1.0,4.0,0.0,6.0,4.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,3.0,0.0,2.0
10.0,2.0,4.0,1.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,3.0,0.0,2.0
17.0,0.0,16.0,0.0,4.0,14.0,0.0,13.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0
143.0,12.0,71.0,4.0,6.0,44.0,5.0,13.0,7.0,3.0,0.0,35.0,33.0,1.71,4.09,29.0,34.0
336.0,35.0,202.0,15.0,5.0,144.0,34.0,26.0,18.0,3.0,0.0,87.0,86.0,1.68,3.86,61.0,88.0
1465.0,150.0,819.0,65.0,6.0,592.0,45.0,147.0,65.0,13.0,5.0,361.0,359.0,1.65,4.06,319.0,361.0
52.0,2.0,35.0,5.0,5.0,21.0,4.0,3.0,1.0,0.0,0.0,15.0,14.0,1.71,3.43,5.0,14.0
195.0,18.0,91.0,7.0,6.0,67.0,6.0,18.0,7.0,0.0,0.0,43.0,41.0,2.28,4.56,35.0,41.0
696.0,86.0,420.0,45.0,6.0,308.0,14.0,112.0,94.0,5.0,0.0,154.0,154.0,1.79,4.52,148.0,160.0
257.0,26.0,168.0,17.0,6.0,119.0,5.0,35.0,20.0,0.0,0.0,62.0,62.0,1.47,4.15,59.0,68.0
461.0,57.0,271.0,54.0,6.0,193.0,6.0,150.0,12.0,0.0,0.0,95.0,95.0,1.75,4.85,91.0,95.0
242.0,16.0,148.0,33.0,6.0,95.0,6.0,43.0,25.0,4.0,0.0,66.0,65.0,1.51,3.66,59.0,66.0
798.0,84.0,459.0,82.0,6.0,343.0,15.0,124.0,47.0,3.0,2.0,176.0,173.0,1.66,4.54,159.0,175.0
12.0,3.0,8.0,0.0,5.0,8.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,2.0,3.0,4.0,4.0
450.0,63.0,249.0,70.0,5.0,202.0,14.0,83.0,34.0,0.0,0.0,110.0,108.0,1.76,4.09,98.0,109.0
152.0,18.0,77.0,13.0,5.0,58.0,7.0,32.0,4.0,0.0,0.0,31.0,30.0,2.6,4.93,25.0,33.0
226.0,27.0,122.0,21.0,5.0,105.0,5.0,51.0,8.0,1.0,0.0,54.0,54.0,1.69,4.19,53.0,57.0
464.0,56.0,246.0,57.0,5.0,179.0,8.0,88.0,20.0,1.0,0.0,114.0,112.0,1.84,4.07,97.0,112.0
840.0,80.0,512.0,82.0,7.0,378.0,38.0,147.0,44.0,12.0,3.0,183.0,181.0,1.63,4.6,174.0,187.0
2699.0,273.0,1682.0,218.0,7.0,1208.0,63.0,483.0,241.0,43.0,3.0,632.0,627.0,1.6,4.27,594.0,640.0
1166.0,140.0,681.0,66.0,6.0,467.0,18.0,181.0,117.0,9.0,2.0,239.0,239.0,1.74,4.88,220.0,242.0
155.0,20.0,92.0,14.0,6.0,63.0,6.0,28.0,10.0,0.0,0.0,41.0,41.0,1.72,3.78,36.0,41.0
